insul_thick,wwr,wall_thick,u_win_n,u_win_s,u_win_e,u_win_w,u_wall,u_roof,u_ground,shgc_n,shgc_s,shgc_e,shgc_w,window_type_id,roof_insul_thick,floor_num,public_area,room_area,room_count,building_length,building_width,aspect_ratio,floor_height,orientation_deg,equip_power,dhw_per_person,occupancy_density,light_power,cool_set,heat_set,dhw_temp,cop_cooling,cop_heating,boiler_eff,fan_eff,fresh_air_ach,operation_hours,sample_id,gross_floor_area_m2,footprint_area_m2,building_height_m,building_volume_m3,guestroom_total_area_m2,usable_area_m2,usable_area_ratio,geometry_feasible,estimated_people,daily_operation_hours,schedule_on_fraction,wall_R_m2K_W,roof_R_m2K_W,floor_R_m2K_W,glass_vt,gross_floor_area_sql_m2,ideal_heating_supply_kwh,ideal_cooling_supply_kwh,ideal_heating_zone_kwh,ideal_cooling_zone_kwh,ideal_cooling_load_kwh,ideal_heating_load_kwh,cooling_electricity_kwh,heating_electricity_kwh,lighting_electricity_kwh,equipment_electricity_kwh,fan_electricity_kwh,electricity_kwh,dhw_thermal_kwh,natural_gas_kwh,site_energy_kwh,eui_kwh_m2
0.07856580872677651,0.4166404293405961,0.2899541207512536,1.2372067443282673,1.5345679600024753,1.5204799444335961,1.02845157393489,0.7366664286332911,0.37820908825235283,0.17608756495719258,0.30824933608524374,0.4003098115523981,0.41840052494528196,0.28335206664689894,2,0.10275419073920512,11,83.32456442903079,29.008633307098442,196,39.66208843625068,16.538127103649686,2.3982212851356017,3.211921108120072,61.876412418104984,3.2533062675064053,0.12876481661495268,0.2123612937964151,5.523013111870616,24.331559148332985,21.14322836518715,47.169829827768034,3.0491125102799526,3.7519726299592366,0.8979144761353667,0.5591927013971701,1.160798777947286,2212.9359377016563,sample_0123,7215.303257303989,655.9366597549081,35.33113218932079,23174.98483362219,5685.692128191295,5769.016692620326,0.7995529067721997,True,313.6,6.06283818548399,0.2526182577284996,1.1874665019760187,2.504040111835623,5.508992722984743,0.65,655.94,476016.1410394387,311121.9136553781,416221.10348861414,311314.6176763466,311121.9136553781,476016.1410394387,102036.87551916955,126870.89912076741,88185.97178378855,51945.55379448886,17743.222466087485,386782.52268430183,551329.9926077178,614011.6985090248,1000794.2211933266,138.7043878135311
0.11503652108875599,0.4515005203500734,0.21840754459086753,1.077258990443645,0.9681635462106566,1.512442677066956,1.5324010501108947,0.5224375100024792,0.22184765585691785,0.259356509834192,0.5004235403920849,0.4219905249779358,0.2777276708298304,0.37729530364512265,2,0.1223098807938818,8,103.57344611302241,23.20303655969295,196,48.922672815109294,17.41935288509476,2.8085241247377803,3.2911329758349965,86.66321531020411,3.0292044541751375,0.16158800380272895,0.10119886471142417,4.949764543969689,25.241049939314188,20.984718914222217,51.21072380760535,4.558828544790173,3.650472535185738,0.9476751781260861,0.6541772197579516,0.7090406051736583,2046.3298915450428,sample_0127,6817.610414787368,852.201301848421,26.329063806679972,22437.662452502816,4547.795165699818,4651.368611812841,0.682257906923523,True,313.6,5.606383264506967,0.23359930268779028,1.7441045213144337,4.3675977753172965,3.68569654927615,0.65,852.2,303637.9050811096,290791.99659266876,260907.98953477986,296871.61468695436,290791.99659266876,303637.9050811096,63786.56133602254,83177.69881965715,69054.56103849574,42260.67361805426,8294.261018012992,266573.75583024265,778774.9318725722,821774.1161190969,1088347.8719493395,159.637733125483
0.08762854843536616,0.3100883784197409,0.2181940013825149,1.752013262826212,1.4189129022852027,0.9572867104759775,1.51434157212238,0.7401707676148308,0.366658348735152,0.22703189552803338,0.4447130900571706,0.2952166479190393,0.31142534595860666,0.601949371395092,3,0.09969365506476799,6,115.1256760437144,28.520978392199172,66,37.637205528820324,14.707494789927045,2.5590493871599067,3.2012091942615726,72.54000587028365,3.5152529087984656,0.17593971245883272,0.15545210498085846,5.163036187678784,25.521774908707105,20.789597955996193,54.68618089663071,4.495765497201315,3.4315603941055217,0.8727147397967918,0.6323656154312378,1.156235758991403,2340.833592824198,sample_0140,3321.29402533523,553.5490042225383,19.207255165569435,10632.156970749167,1882.3845738851453,1997.5102499288596,0.6014252982998829,True,105.60000000000001,6.413242720066297,0.267218446669429,1.1810395759379393,2.5873345975883644,4.234667448484226,0.75,553.55,248015.01406674224,124245.46065586779,197354.82372034402,126921.51425121514,124245.46065586779,248015.01406674224,27636.10796275129,72274.7046774301,40140.523725423045,27329.673404812074,7584.357921603348,174965.36769201985,312936.8389895945,358578.6107639944,533543.9784560143,160.64340416297887
0.06326119730531314,0.3623389017937306,0.21178568087524868,0.9668575308079969,1.885871283651958,1.9774312166102668,0.9918438635086791,0.5792046661611754,0.3740320278954117,0.3385207024193976,0.3094002685845741,0.3279782178867281,0.4316769479868663,0.4232413814068481,1,0.1315942853881272,7,123.17016951202775,25.842868228575934,168,45.6924952372059,18.0,2.1868565627112098,3.0125854392566267,54.66465844968651,3.1432697937601413,0.09659793613347786,0.20145863573108383,4.743000073202182,25.715279621902905,20.669363017591223,49.59312342099049,4.668234224367642,3.515134905607658,0.8715976216749494,0.5587755376965018,0.6254191526903696,2760.979166529452,sample_0141,5757.254399887943,822.4649142697061,21.088098074796388,17344.220775198566,4341.6018624007565,4464.772031912784,0.7755036900922225,True,268.8,7.5643264836423345,0.3151802701517639,1.5565054279133343,2.5335678375639636,2.7840290825731757,0.55,822.46,235691.89663832472,178054.4799699055,201991.69677423616,188036.96472250388,178054.4799699055,235691.89663832472,38141.71941940739,67050.59776292737,75393.11395629347,49964.34621522964,8933.064380782549,239482.84173464042,381220.7013286315,437381.53001845,676864.3717530904,117.56721602683818
0.06541714599875335,0.40005309922479926,0.24481265957309273,1.4371803732646389,1.7000533903642367,1.8239011332838628,1.8812494374008064,0.7548396995705032,0.21673568021634873,0.3845803725870163,0.6249025174345741,0.3908843805352247,0.6311803379738821,0.3833373457583511,3,0.1200822966397839,11,116.87530637339212,25.85521817286125,231,45.66549264678137,15.421414524267606,2.961174059287542,2.9279663311875432,59.234221747847066,3.8002935876199855,0.1470079148761015,0.10247734323262031,6.179294591466472,25.310999894802745,19.88470572763879,50.47872518546196,3.7164401567398335,3.0414400108574324,0.9376724208305046,0.5706153246411643,1.0497809948356283,2960.318916579374,sample_0146,7746.491407170007,704.2264915609097,32.20762964306297,22681.466025027396,5972.555397930949,6089.430704304341,0.7860888735599808,True,369.6,8.11046278514897,0.3379359493812071,1.154784587468029,4.473914972383806,2.430236702859133,0.75,704.23,405782.92447719304,311711.68402093556,360147.41241367155,316218.01536327816,311711.68402093556,405782.92447719304,83873.72616659537,133418.0266678336,141704.10911906167,87148.65576537786,20587.975695657762,466732.4934145263,818144.9883402204,872527.5161826583,1339260.0095971846,172.8860124155809
0.11848796360664471,0.5526168653285852,0.29351132575173006,1.562613876198056,1.1140364614537765,1.7824217804949734,1.844634723586367,0.49059255627803566,0.27036974082661047,0.23698661088080217,0.5314674526111323,0.2647791413154645,0.5317340921196239,0.5660139933684317,3,0.12660753053931434,10,90.1962106001283,28.63088641936792,128,36.128282964489436,12.183393987572451,2.965370979658191,3.124372968382651,49.75904428072146,3.7721362954238846,0.13276581633172535,0.14617721834304728,4.724261383937704,25.592463961813966,21.442706688844716,51.59489854010847,3.4594088128417333,2.8525200534217574,0.8795651338025612,0.6463168995634279,1.0709753514228038,2557.799230167252,sample_0149,4401.651054508768,440.1651054508768,31.243729683826512,13752.399570960184,3664.7534616790936,3754.949672279222,0.8530775442621453,True,204.8,7.007669123745896,0.29198621348941234,1.868351351244852,3.558638749079932,4.0496476682092934,0.75,440.17,306800.13776205987,242566.0230039683,272546.67920686846,246733.59823221405,242566.0230039683,306800.13776205987,70117.76755136155,107554.06868885494,53188.28424355329,42468.7461554467,9714.660949142522,283043.527588359,422305.13043335144,480129.4573917793,763172.9849801383,173.38334536955014
0.0910201173331576,0.5210122010089091,0.21466741130106465,1.498169158962655,0.9943383471427225,0.8230533708350356,1.7760730037572658,0.7460493786022793,0.2760308852972595,0.2742492358824705,0.28041875198662697,0.3546371585735366,0.4924518866594099,0.3884195489482139,2,0.12918591513953476,6,129.5473176493597,26.167483105957547,124,37.447279120706824,17.596383974056852,2.128123549469996,2.969218185785229,72.91681136701388,2.8014554060335524,0.18724741446117976,0.1893543939743959,6.949169679746621,25.361870709726208,19.126530137292743,46.31099533271339,4.870125314237686,3.376669765688786,0.8574558502920337,0.6212787302478848,0.9163663210172502,2612.959136389036,sample_0156,3953.620213149836,658.9367021916394,17.815309114711376,11739.161036572568,3244.767905138736,3374.3152227880955,0.8534748005296618,True,198.4,7.158792154490509,0.29828300643710454,1.1703938515081889,3.4827830046014356,3.4763182724364996,0.65,658.94,186190.44450233897,181052.78719015716,152112.7391445962,190702.40901317704,181052.78719015716,186190.44450233897,37176.207080514745,55140.25872303777,71789.42625513463,28940.84984924802,7540.515925287419,200587.25783322257,493678.20982712694,575747.6722084165,776334.9300416391,196.3605223029593
0.09650879521341033,0.5024674866493256,0.23517189568146207,1.851992047017185,1.8166168666322813,1.654037191703491,1.0615078732687364,0.5375401262508075,0.3897378876016703,0.3054972372225757,0.464335496828538,0.4439706881021023,0.24092389386919588,0.5093600169192365,2,0.09267861269304821,14,124.37882209713439,27.78853316209618,209,39.407717957077566,14.652146772493031,2.6895524982768397,3.0786129184379476,51.533512963034234,3.233823412987797,0.14601625634455198,0.20958328246540436,6.450614205874329,25.135462371925566,20.694612898349725,49.3165920344689,3.675513876265798,2.942918115611506,0.8951630394035401,0.6032716085650782,0.829855078930064,2722.9921785585984,sample_0158,8083.707344665536,577.4076674761097,43.100580858131266,24886.605860159038,5807.803430878102,5932.182252975236,0.7338442622975339,True,334.40000000000003,7.46025254399616,0.31084385599984,1.6903262364332152,2.4258270130053283,3.1033520246909183,0.65,577.41,442182.8031659699,388255.085819221,409681.9835229577,391728.953198538,388255.085819221,442182.8031659699,105632.87172613681,150253.1792577889,141990.0934036717,71182.5066275035,15536.39244061425,484595.0434557151,711150.005478834,794436.2916868009,1279031.335142516,158.2233597294381
0.11555692051824451,0.49548924503279584,0.2841849802701999,1.2707041100636316,0.9474386397883647,1.004086289183176,1.5137395338776347,0.5630443102045961,0.3709388553027958,0.29866684524832565,0.5871439441550461,0.35929424744371286,0.38638222181681037,0.32339678268993677,2,0.09231851334807267,10,98.94050160284672,29.25862978241278,200,49.31546991630687,18.0,2.3489314248813087,2.8120892300768814,6.4168347951558875,3.8141104137698485,0.18928432033333933,0.15017038517375775,4.420120236872986,24.548027196575863,21.43664208120905,47.628368730392175,3.8520377125343144,3.079638905096688,0.8633950413804449,0.5641889794576613,0.576923180652342,2032.0757015248116,sample_0163,8876.784584935236,887.6784584935236,28.120892300768816,24962.31032900886,5851.725956482555,5950.666458085402,0.6703628325265727,True,320.0,5.567330689109073,0.23197211204621138,1.6060591517861627,2.5558620961497933,3.1782122837188473,0.65,887.68,319281.29626053094,320206.5829796716,288161.5280533331,325082.0798116652,320206.5829796716,319281.29626053094,83126.54415031747,103674.91322834384,79731.4471897858,68800.06125051511,8645.03589712,343978.0017160823,838782.8990751146,971493.7645854683,1315471.7663015507,148.1923723297323
0.11657927711251222,0.47545758513584946,0.2726392161299592,1.9848292430599128,1.1857428780980868,1.49971083837839,1.8488184884315615,0.7481210896448447,0.3347308562583521,0.36066616887851755,0.2676015033387649,0.4358299959200998,0.4506448047270633,0.351708983601579,1,0.11081011534120923,10,114.53385499528218,27.76486138416083,217,45.400697713412995,17.925610205824853,2.5327281577650407,3.2951010596918517,87.93670855819616,3.4185647882851224,0.0723707760833055,0.22983477809989789,6.607685886407518,25.001166305226842,21.8790773620367,52.4441430953929,3.848612696908612,3.5407094407350757,0.9216867747809028,0.6127566116214818,1.1396850576832729,2565.36810381252,sample_0167,8138.352102831251,813.8352102831251,32.951010596918515,26816.692638184664,6024.9749203629,6139.508775358182,0.7543921297313136,True,347.20000000000005,7.028405763869918,0.29285024016124656,1.1666820075540576,2.8474748064103763,2.6026470800116215,0.55,813.84,586870.7341815974,339447.01677377406,506891.21269320237,342526.9084870481,339447.01677377406,586870.7341815974,88199.83809917636,165749.4759185207,137954.3996833257,71372.34748348991,21325.56287723913,484601.6240617518,399315.74096781766,433244.5163518163,917846.1404135681,112.78034285273289
0.10704221261113271,0.5416245702466962,0.20515142437988274,1.841824003657577,0.8516266417405376,1.1741086812999275,1.0728650286411816,0.37744226055593966,0.29398807541603567,0.24200167197600303,0.2379034657981397,0.23239240990333765,0.3117126851719793,0.6014322101582441,2,0.12513934099235827,11,120.3290173008611,24.60270127484375,210,39.22718197035009,13.099714756851952,2.994506575025374,3.0551566268602803,25.542116936322994,3.933633362217491,0.1399592181695175,0.09178389799652117,4.798896918544821,25.66180088932756,21.03096084908368,51.58666760245319,3.26911508463788,3.5523839535337274,0.8716304887842716,0.5543049081575067,1.134919530800167,2484.4263981188733,sample_0171,5652.51383979383,513.8648945267119,33.606722895463086,17269.31511606557,5166.567267717187,5286.896285018048,0.9353177072824084,True,336.0,6.806647666079105,0.2836103194199627,2.4794118558083214,3.2614985083488683,3.9622028556032474,0.65,513.86,355371.40422297746,206524.97436636634,313721.1655818756,210350.98798331502,206524.97436636634,355371.40422297746,63174.58058814198,100037.4421434576,67392.13122299824,55241.01480598391,14640.85180514139,300486.0205657231,730219.1659516781,837762.3033473387,1138248.3239130618,201.37028518174813
0.11880869068250359,0.3832697382669397,0.2814804257882565,1.127460380653142,1.75072524440677,1.6700073522484555,1.424193620276294,0.27397887983521785,0.3170257151154484,0.3557869169136968,0.5275417529343266,0.3713803080797461,0.6278873062198091,0.41095666003133346,2,0.10830536762573541,12,131.04585694205525,28.798507340763916,194,45.087342046860414,17.562152768856762,2.567301551254838,3.167338783234496,19.358799941356036,2.70998353113254,0.10573560295437237,0.19853250434006348,4.701804596267879,25.203997360415123,19.026923061763366,53.82695819730751,4.82187259324013,3.670200761682391,0.8436164198496269,0.5865921200002804,0.7194692959648492,2765.4914181243685,sample_0172,9501.969467623938,791.8307889686615,38.008065398813955,30095.956411915333,5586.9104241082,5717.956281050255,0.6017653814330859,True,310.40000000000003,7.576688816779091,0.31569536736579545,3.479916375311269,3.0143182534446424,2.640671085588484,0.65,791.83,317403.4543498403,332775.919703463,285200.42165632267,342527.7621528598,332775.919703463,317403.4543498403,69013.8350337144,86481.22404190911,123552.21107056097,71211.90393620422,17013.953992685372,367273.12807507406,540836.4016136761,641092.7868261256,1008365.9149011996,106.12178015694589
0.0954730426340138,0.5329051645362426,0.2359563858586898,1.4575196449325958,1.0544239269120164,1.143495214001451,1.2687666990505866,0.465616017643512,0.22558497726883048,0.23841308123731464,0.39311759905564825,0.32560786330099845,0.4167715423478133,0.3598758251585601,3,0.12394482075603305,18,95.37435172622858,27.739513991324642,172,36.41358692867798,13.402397555132385,2.7169457389162113,2.846691881083906,84.27362197547474,2.6066234115507867,0.06445537675033486,0.20340263092948802,4.401302714554995,24.728343652119843,20.20904785506012,51.08671637109209,3.5788562096417573,3.4889649858457705,0.8578610281712643,0.580011249492049,0.6817190881641668,2227.233587958595,sample_0181,8784.528631677258,488.02936842651434,51.24045385951031,25006.846334944767,4771.196406507838,4866.5707582340665,0.5539933856763897,True,275.2,6.1020098300235475,0.2542504095843145,1.977692437775254,4.292919302105371,4.0244007216810695,0.75,488.03,343415.4646206154,400258.7072350029,324984.7400535499,403215.1254337468,400258.7072350029,343415.4646206154,111839.84038159183,98429.03726858899,86112.35564775797,50999.1011327037,10910.445391540447,358290.779822183,271671.7840388078,316685.0749916232,674975.8548138062,76.8368893898102
0.10941362744697253,0.3354330974518055,0.2264646855437884,1.9153008692836826,1.5746361335167314,1.295671890497807,0.8910237613217618,0.5216461813875224,0.25370718008932636,0.31649669590969653,0.2120463061908783,0.4032546475884259,0.5565209972389383,0.3658402599811913,1,0.1354847649830641,9,142.62156634878977,28.413229486671572,144,38.16679860669557,16.082541772783053,2.3731819973436252,3.2095618225477707,71.72686897351436,3.6309012122729007,0.15392965643608608,0.24978905462577217,4.6180381966502075,25.48521915505885,19.002251898975455,51.44931483626253,3.068325290873706,3.34703972154329,0.8281076670690131,0.5855819509457137,1.1816687594039068,2994.0057127425353,sample_0182,5524.372196330216,613.8191329255795,28.886056402929935,17730.814094885838,4091.5050460807065,4234.126612429496,0.7664448487453802,True,230.4,8.202755377376809,0.34178147405736703,1.7470081861619464,3.801551830137072,2.989590646359613,0.55,613.82,295070.4905152803,198970.3421592901,247376.185116424,207732.05139624266,198970.3421592901,295070.4905152803,64846.56067956643,88158.64616605922,76382.36061673188,60055.11300463688,17854.106552005902,307296.78701900033,548635.2800026226,662516.8463231971,969813.6333421974,175.551827225985
0.09407050544603932,0.41928261347552465,0.2368716732913895,1.9569669772218106,1.560121785049686,1.8269882102279962,1.2023122005608597,0.6130148001498023,0.3604846532307978,0.17356258167887148,0.503409899476857,0.29795055138865634,0.6203042964585104,0.4788236248958156,3,0.14090627140170542,10,133.09935137565643,29.192501725683158,212,42.44436416045917,18.0,2.2334260077759813,3.0715106554813234,7.556233723369564,3.645567322432922,0.07468126694632034,0.19732326034100997,5.20577816792516,25.019066456412588,20.150014760773068,46.17199487731981,4.233966053802943,3.6116743883732285,0.8583072826348747,0.6523220327367228,1.102515531814115,2454.4977615255007,sample_0187,7639.985548882651,763.9985548882651,30.715106554813232,23466.29702111639,6188.81036584483,6321.9097172204865,0.8274766590553391,True,339.20000000000005,6.724651401439728,0.28019380839332203,1.4612819849628922,2.6340431972280296,5.591610540284642,0.75,764.0,426859.5128419805,269010.21414659364,369945.69597675453,275067.9478769706,269010.21414659364,426859.5128419805,63536.22365606097,118188.81409025543,97620.45672152765,68362.87209042188,16224.772737109804,363933.1392953757,335136.4804793165,390462.1191730982,754395.2584684738,98.74302165123915
0.09002008520989636,0.3074987555157285,0.28205466353076136,0.9830958322944534,1.6693243646603313,1.3110605041993275,1.2800502225652528,0.5577893818980904,0.24041841711333445,0.2622716142110338,0.5964600380941707,0.3444938411519104,0.24252959056572726,0.5912759903539399,1,0.11894140630282382,14,103.22707606259145,29.905450279641144,212,44.13199577038638,18.0,2.4235696747083812,3.2153649417844017,13.286053040301486,3.720246960472443,0.16155478444331295,0.2197857014406378,5.196022860740547,25.84902129251771,20.272501188596433,48.07119928216201,4.0189184734295695,2.613393173689445,0.8948950092358231,0.6786946330696503,0.9735403692757612,2540.7402175181755,sample_0190,11121.262934137369,794.3759238669548,45.015109184981625,35758.91894679162,6339.955459283922,6443.182535346514,0.5793570904225982,True,339.20000000000005,6.960932102789522,0.2900388376162301,1.6227913876688007,4.019415123046064,3.6428411380248025,0.55,794.38,520693.03079519275,297136.7920174313,465746.27723037556,306559.9106169053,297136.7920174313,520693.03079519275,73934.51596042646,199240.2199704635,146820.06903160262,105120.19099802947,21720.656250900156,546835.6522114221,769157.3593309248,859494.523260031,1406330.175471453,126.45417915213929
0.06309768477055724,0.33161674975224764,0.2661951642167799,1.8672388407406055,1.6039945929053796,1.7348784093728324,1.7069837827542331,0.722550717478216,0.22289674080002805,0.30947851549022815,0.23753581936910864,0.42838340992688806,0.6309227848900061,0.41639895138757504,2,0.1067029004625431,10,108.10403167577506,25.656997125442782,196,42.277838752743186,16.166675299994367,2.61512265003293,2.9894040059687934,36.40688442182405,2.697288741459117,0.09942217120553873,0.09749476744006172,6.835720469348716,24.928275777158902,20.125773761710487,53.583629403737135,4.094638712651102,2.5224961079469215,0.9495571728254811,0.6233387503190486,0.5409938781376781,2514.4767949567904,sample_0207,6834.920915011179,683.4920915011179,29.894040059687935,20432.33996381431,5028.771436586785,5136.87546826256,0.7515632634432843,True,313.6,6.888977520429563,0.2870407300178985,1.2139858930458385,4.346382332961749,3.0612420731886805,0.65,683.49,274759.58325582993,219895.57742729507,252643.92393378753,222877.1307666049,219895.57742729507,274759.58325582993,53703.2917575583,108923.68967001453,117480.40116352704,46356.278730436905,7431.606610584483,333895.2679321213,510566.084417599,537688.618472935,871583.8864050563,127.51923500546177
0.10921860578127043,0.3708918167858105,0.2831553653060232,1.9284816298431007,1.7066139009659094,0.9854478806702035,0.8754833027518334,0.35078895360966256,0.2118166733579511,0.30898928399667064,0.49444487353052385,0.3364131984131824,0.3422878864310767,0.2853230608168291,2,0.08262731312531724,11,126.25782302717639,29.609907101536802,169,37.85858050899976,16.72430667745518,2.2636860970765476,3.276249350561001,73.15300955248341,2.9458973216755022,0.13790618155848028,0.24134006958679727,5.810373987344103,24.573941209669197,21.706155110831222,51.98564014402619,3.9169323124623836,3.9693638578207446,0.8300099853192391,0.5789631929299458,0.5801932627822615,2099.4145064372783,sample_0211,6964.74361886203,633.1585108056391,36.03874285617101,22818.236758120605,5004.074300159719,5130.332123186896,0.7366146413907969,True,270.40000000000003,5.751820565581585,0.23965919023256602,2.6807169045942696,4.581063663907563,3.066358190372631,0.65,633.16,293973.7585172251,260755.40437556736,265934.6842850782,263896.52136942244,260755.40437556736,293973.7585172251,66571.3327610819,74060.67295594871,84958.61320227524,43074.56828613699,8001.119412665645,276666.30661810853,585346.6650945789,705228.4616424734,981894.7682605819,140.98074846594477
0.09199184142249309,0.5161115522979456,0.2902740235626026,1.207744182336844,1.1105631555143658,1.417075209165624,1.145945300744342,0.35388160452321193,0.3720201623015027,0.23426588088703312,0.22477335238760396,0.22095510328219428,0.30989919918829395,0.5730192912381789,2,0.14020938234896765,7,128.0869686633949,25.05422822236579,218,46.80793737431343,18.0,2.553391483146481,3.19313973447103,61.952218805038214,3.8546906662794838,0.17165748193365174,0.2363897208284209,5.999392715075507,24.453202200147643,21.332717557954417,52.14515390805068,4.651560677334039,3.6048248662660276,0.9221155923186326,0.5771297270832472,0.5723472424951016,2066.7205673674002,sample_0212,5897.800109163492,842.5428727376418,22.35197814129721,18832.499874537527,5461.821752475742,5589.908721139137,0.9477955538801696,True,348.8,5.662248129773699,0.23592700540723746,2.6558038485705113,2.548026352694166,4.098654044769825,0.65,842.54,243452.3335053124,221571.6086599649,208283.3010239527,227415.40422739804,221571.6086599649,243452.3335053124,47633.82099681752,67535.1348642595,73127.2264673986,46985.22845595044,6433.164168241425,241714.57495266752,943910.8182730754,1023636.1104139226,1265350.68536659,214.5462141723992
0.08466548001895843,0.48458216902070805,0.2115364518625442,0.9713670828486947,1.9807012210264323,1.3314060176467641,1.9159073534531166,0.31273421172103383,0.4205507579585641,0.323448042549381,0.24290463131545326,0.34586983820587214,0.5281146737486871,0.5903079403494687,2,0.12122113236318327,10,97.56842805856762,26.192006122426058,134,35.445493382055645,13.572582857259375,2.611551077258476,3.1164252733121645,9.921552781096027,2.5133788551934115,0.19236946164168647,0.14001359174603922,6.757281111894777,24.328818133847637,19.74865906375186,52.38041350659597,4.863253728783141,3.414689795700153,0.902424295589954,0.6266120117668392,0.7809707408715194,2024.3504888166456,sample_0213,4810.868958443891,481.08689584438906,31.164252733121643,14992.71360868751,3509.728820405092,3607.2972484636593,0.7498223875194607,True,214.4,5.5461657227853305,0.23109023844938878,3.027603468123351,2.2378342591847797,2.9216866650919044,0.65,481.09,230702.14894065342,234897.20147282828,208093.507345293,237414.4946547724,234897.20147282828,230702.14894065342,48300.42078261113,67561.67111611669,65808.38317258497,24477.507450339235,6304.501453352765,212452.4839750048,654326.6358300894,725076.4845624282,937528.9685374331,194.87726159988432
0.11729812362875722,0.30021292484700335,0.2142220386073759,1.2994076212369159,1.2947554693771919,1.465946397571471,1.411422469687075,0.262221779146282,0.3140307562457085,0.32614510107240846,0.5902567700444443,0.3134155584751833,0.21769603473085036,0.26207673636052353,1,0.08639824988726622,12,140.94755368447227,26.048950415550777,229,38.88524865416172,14.604819485503938,2.662494301470648,2.964976885186167,1.8094323513041488,3.241936063856006,0.1800666268043355,0.12454669108907329,4.968632807884303,24.20447972966391,21.15234670349816,54.874009548465935,4.949974085348429,2.7899406891691103,0.927579548372507,0.5851647203378485,1.0116160783454498,2770.633247663434,sample_0216,6814.944446915602,567.9120372429669,35.579722622234,20206.15275893259,5965.209645161128,6106.1571988456,0.895995153945709,True,366.40000000000003,7.590776020995709,0.31628233420815455,3.6435657658021765,3.04440146422335,2.896119946955717,0.55,567.91,322599.19843891903,186884.0117405199,281754.6589294985,187306.0105777397,186884.0117405199,322599.19843891903,37754.543461890695,115629.41093740395,93816.29205073009,61213.30199605116,16130.543910297807,324544.0923563737,1116524.327573306,1203696.5773257008,1528240.6696820743,224.2484412875509
0.05439726910084231,0.4999006836152664,0.22836285682674998,1.2479616003965568,1.5767199321657592,1.5392835718282987,1.872605773768892,0.6679707696805879,0.3442768508153714,0.2179053252367007,0.37747067568809545,0.3332148504084739,0.5570455119413921,0.2601698686117408,2,0.08772477691584758,11,88.78451856058848,29.18452076131666,227,41.60378797771229,15.977561506675773,2.603888456966936,3.2255697795266425,60.30034256232396,2.577729410656536,0.1792947438479533,0.1971375630857588,6.022761191170663,24.8737479950688,19.47284973671255,54.67531356226423,4.5786940859678,3.190304202755866,0.9204315351108607,0.5913447658986343,0.8891669646224586,2122.191613685452,sample_0217,7311.997894570558,664.7270813245962,35.481267574793065,23585.35943668923,6624.886212818881,6713.6707313794695,0.9181718633103861,True,363.20000000000005,5.8142235991382245,0.24225931663075936,1.3270714968234056,2.7646390938909784,4.419148975197119,0.65,664.73,377375.83834108716,321188.3562067991,339229.3852913876,325367.6722148126,321188.3562067991,377375.83834108716,70148.46377073681,118288.35570448119,93457.95955431339,39999.81459604848,12543.490480987652,334438.08410656755,1096537.1588606422,1191329.4112946386,1525767.4954012062,208.66629304340304
0.10544327821206982,0.39854107439209097,0.23674066533082574,1.1745071487424137,1.4340380378792084,1.113945918777054,1.682731918537249,0.5187169195670643,0.25347260285036666,0.20076700195749847,0.27575569369264263,0.2908426926501104,0.606142714141877,0.4399920889301647,1,0.13268161666344752,9,122.49443267444278,25.016734518775394,138,45.61199612076359,15.34074404941301,2.97325840088629,3.1342872335453738,53.43017852322027,2.9031144345402473,0.09877983787877828,0.22916606863714795,4.98131441197777,24.795011735761577,19.053128861284126,45.75990019395438,3.797547454134805,3.0632203882899454,0.8236291146503217,0.5656891335910474,0.9887086560580065,2221.6919658803613,sample_0220,6297.497622643081,699.7219580714534,28.208585101908362,19738.16640193255,3452.3093635910045,3574.803796265447,0.5676546480005006,True,220.8,6.086827303781812,0.25361780432424214,1.7578337803876303,3.8051995551185205,4.8108982066270825,0.55,699.72,293684.26210032165,241801.61461028844,250743.5237528063,248337.29378340158,241801.61461028844,293684.26210032165,63673.09889623962,95874.34949930978,69694.06743867224,40617.76399749444,12774.087894970946,282633.36772668705,284735.6774619094,345708.6113120178,628341.9790387049,99.77645355187727
0.10263306074336681,0.35792607429123124,0.23762248105693676,1.0393298328092238,1.1617047043417021,1.494329942066797,1.2500040551561813,0.37026230396456394,0.31554763789242046,0.24760359280169564,0.41017519651368156,0.33700398728791714,0.27540457057907913,0.5962362463485593,2,0.11907296966748271,14,129.9246029978334,25.982022742277042,235,42.71274956483467,18.0,2.1109359930806186,2.9631289291156047,8.43454883471565,2.566152497931692,0.13801260123287096,0.08715231248697752,5.962931494266755,25.105076600805727,21.8591553865038,47.94420380116375,4.006099210243668,2.5363974846724373,0.9325417655958933,0.5943501603885418,0.9620782924618327,2281.010799199952,sample_0222,10763.612890338336,768.829492167024,41.483805007618464,31893.972737163152,6105.775344435105,6235.699947432938,0.5793314950066853,True,376.0,6.249344655342335,0.26038936063926393,2.5307880340303432,3.029093600824005,3.8687136094624224,0.65,768.83,494602.3184589529,291155.35196064744,440778.7368694013,295123.15888245276,291155.35196064744,494602.3184589529,72678.01836164166,195001.8959756334,146401.40056259715,63003.96375769604,19626.946612112875,496712.22526968113,725563.1038850225,778048.909607162,1274761.134876843,118.43245830785105
